Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;21.02.2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Turkiye;TUR;Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24);FX.OWN.TOTL.YG.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43,75;;;41,57;;;55,93;;;;72,74;
Turkiye;TUR;Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+);FX.OWN.TOTL.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82,06;;;69,16;;;82,99;;;;85,34;
Turkiye;TUR;Domestic credit to private sector (% of GDP);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33,37664498;37,08021994;44,36220796;49,05642437;51,83807334;60,25285708;63,46721833;66,47789735;69,37306617;70,48305121;67,5012171;65,50940122;75,15153862;72,35031566;54,50021752
Turkiye;TUR;Risk premium on lending (lending rate minus treasury bill rate, %);FR.INR.RISK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkiye;TUR;Deposit interest rate (%);FR.INR.DPST;;;;;;;;;;;;;;;;;;;6;7,333333333;8;26,5;45;45,33333333;51,41666667;49,25;40,58333333;35;49,08333333;53,79;47,48333333;62,68;68,73666667;64,57416667;87,7908325;75,9675;80,75166667;79,49166667;80,1075;78,4325;47,1575;74,69916667;50,49166667;37,67833333;24,25916667;20,39666667;21,6475;22,55916667;22,91333333;17,64916667;15,26916667;14,105;17,19333333;15,295;16,935;14,91666667;14,61;15,28833333;23,28333333;25,40916667;13,35666667;20,7;27,04083333
Turkiye;TUR;Broad money growth (annual %);FM.LBL.BMNY.ZG;;9,69030969;9,289617486;13,33333333;17,86764706;18,83967561;23,04461942;15,65699659;15,19734415;17,03490234;21,89603283;28,13054115;26,02739726;28,42210608;25,6645597;28,01023221;23,43010934;33,80031399;36,53148859;61,72498374;74,04442263;88,3647362;51,14404788;29,7134463;58,7053251;55,1831419;66,08930799;53,32121578;65,06417298;69,03685053;53,0784361;82,92999719;78,14060137;64,22198164;144,7967923;104,1895754;116,5397528;97,79596298;89,31653727;101,9909036;40,65796037;90,36813458;27,88545484;14,43683139;20,7916923;35,9674536;22,17427552;15,22566678;24,82368926;12,65944754;18,54685909;15,20402661;10,42227468;21,15282176;11,18342526;16,51465581;17,64878823;16,35192242;18,38002716;27,0230865;34,24288532;52,51794426;60,33932726
Turkiye;TUR;Claims on private sector (annual growth as % of broad money);FM.AST.PRVT.ZG.M3;;-28,67132867;19,85428051;14,75;12,42647059;16,65626949;21,62729659;14,07849829;11,76687569;18,46942043;4,265389877;10,18113258;22,035175;22,99427332;21,50402632;32,93684972;28,35391085;25,16189874;24,70931417;39,40863327;55,82774883;64,08485718;35,11966704;35,28678643;29,82058275;39,6129149;45,73216929;37,47341975;32,11441283;42,76563354;45,4786008;45,70147481;51,54043804;53,60832642;51,56090424;66,94174137;77,6101391;77,92307696;41,92541611;26,30060131;29,83166499;12,68154192;12,80330764;10,90078602;18,99926688;24,69402036;19,89919448;16,16511942;16,49891072;8,157929163;26,53298769;26,35847004;17,17350541;33,5544117;20,09190774;23,26063759;19,71948727;24,23805017;18,26363992;14,77950141;35,8392098;35,66210228;47,42802304
Turkiye;TUR;Claims on other sectors of the domestic economy (annual growth as % of broad money);FM.AST.DOMO.ZG.M3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,20084362;11,6525085;18,96826528;25,09974529;20,6578016;17,82124203;17,51012152;9,410801893;27,62174357;26,19948281;17,98409397;34,53379655;20,90458449;24,26354407;20,84747202;26,01133678;19,24413102;16,46762131;37,25873303;38,52026115;52,60514887
Turkiye;TUR;Total reserves (% of total external debt);FI.RES.TOTL.DT.ZS;;;;;;;;;;;;23,75999735;42,02586956;56,76969854;48,07864493;28,55289444;24,5191742;10,80582638;10,97355153;16,23530308;17,23909751;12,61194534;14,21370627;13,42474051;11,3022392;8,909299299;8,843540317;8,867483408;9,544188984;15,1482258;15,42990517;13,00520446;13,27571118;11,43704621;13,03142445;18,82717924;22,10167758;23,30743958;21,21380654;24,00436347;20,13242676;17,62902697;21,51519935;23,96118191;22,54381882;29,4484929;29,08151313;28,46958847;25,02140654;26,20040784;27,14594414;27,3959616;33,7248965;32,58555893;30,7837524;27,65141464;26,26394808;24,08560832;21,84165996;25,47394488;21,77612091;25,03611183;26,97525954
Turkiye;TUR;Depositors with commercial banks (per 1,000 adults);FB.CBK.DPTR.P3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1412,71;1418,96;1391,9;1299;1281,27;881,63;910,75;919,74;977,15;966,16;1030,99;1208,14;1345,65;1463,46;1593,94;1777,47;1913,71;
Turkiye;TUR;Automated teller machines (ATMs) (per 100,000 adults);FB.ATM.TOTL.P5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28,46;30,57;33,45;37,46;43,06;45,85;52,3;60,25;66,11;74,9;79,61;82,63;81,23;81,94;83,72;83,95;82,31;80,37;
Turkiye;TUR;Terrestrial protected areas (% of total land area);ER.LND.PTLD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,22;0,218488653;0,218488653;0,218489;0,218489;6,95181942;6,9518194
Turkiye;TUR;Annual freshwater withdrawals, total (billion cubic meters);ER.H2O.FWTL.K3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,5995;32,27432143;32,94914286;33,62396429;34,29878571;34,97360714;35,64842857;36,32325;42;40,93916667;39,87833333;38,8175;39,53808333;40,25866667;40,97925;41,469625;41,96;45,13;46,96;48,735;50,51;51,24;51,97;53,71;59,61;58,788985;61,09358;61,53358;61,53358;;
Turkiye;TUR;Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal);ER.H2O.FWAG.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,46835443;74,28391216;76,02510324;77,69640515;79,30194298;80,84552347;82,33066512;83,76062494;80,01016002;81,34795137;78,72648838;76,25328456;83,14692564;83,25921599;83,36565563;84,34563374;80,93311116;85,81425898;85,74575205;86,14732379;86,0631797;85,86292337;85,1881474;86,70670725;87,57174127;87,04548235;87,11795908;87,42223053;87,24137801;;
Turkiye;TUR;Aquaculture production (metric tons);ER.FSH.AQUA.MT;60;80;100;120;150;180;220;250;310;350;400;470;530;600;680;770;860;970;1090;1220;1370;1540;1740;1970;2226;2700;3075;3300;4100;4354;5782;7835;9085;12438;15998;21607;33201;45450;56700;63000;79031;67244;61165;79943;94450;119567;129333;140743;152896;159639;167721;188890;212805;233863,6;235133;240334;253395;276502;314537;373356;421411;471686;
Turkiye;TUR;Population in urban agglomerations of more than 1 million;EN.URB.MCTY;3349316;3560717;3815085;4088345;4382367;4697467;4994752;5293097;5612723;5953800;6319334;6626792;6910649;7207161;7518187;7844025;8151709;8455525;8772796;9103750;9449544;9838042;10255564;10691381;11146960;11621250;12081698;12545347;13028586;13530218;14053150;14503135;14925862;15360308;15808652;16270732;16747656;17237879;17711183;18174366;18651191;19229175;19868003;20528831;21213396;21919627;22651235;23408128;24192300;25001389;25839645;26706973;27400782;27903045;28416288;28908251;29377612;29853900;30339219;30836753;31344136;31852051;32346597
Turkiye;TUR;Population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,835117819;;;;;;;;;;2,697695856;;;;;;;;;;;;;;;2,586160136;;;;;;;
Turkiye;TUR;Mammal species, threatened;EN.MAM.THRD.NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;
Turkiye;TUR;CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion);EN.CO2.OTHX.ZS;2,44484198;3,473491773;3,831624393;4,731394776;4,586330935;4,9957663;4,95412844;5,713319811;5,675760426;5,416191562;4,990806409;4,91253295;4,505606524;4,644549763;4,683544304;4,896863995;4,994750262;5,690944337;3,669724771;3,374777975;3,956381938;4,132696092;4,74349059;4,802497299;4,672897196;4,727958906;4,27672956;4,763997539;5,029422582;4,364389234;4,640918745;4,514184123;4,446264988;5,156998784;5,24033249;5,144249769;4,840915849;4,584397163;4,522328999;4,656557655;4,084675015;4,491427945;4,651404246;3,978309095;4,384778829;4,241639299;4,087341349;4,041887972;6,296715742;5,419410138;5,365890421;5,495277222;3,822645125;3,795774648;3,705512683;;;;;;;;
Turkiye;TUR;Droughts, floods, extreme temperatures (% of population, average 1990-2009);EN.CLC.MDAT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,136563067;;;;;;;;;;;;;
Turkiye;TUR;SF6 gas emissions (thousand metric tons of CO2 equivalent);EN.ATM.SF6G.KT.CE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2027,1;;;;;;;;;;989,2;;;;;1602,2;;;1898,8;;1972;;;;;;;;;;;;
Turkiye;TUR;PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total);EN.ATM.PM25.MC.T1.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88,0800392;;;;;87,09422524;;;;;86,96006325;;;;;82,90003628;;;;;89,16658952;82,7803064;84,2059011;86,2926668;88,85381513;91,63312466;91,09329498;91,57567005;;;;;
Turkiye;TUR;Nitrous oxide emissions (thousand metric tons of CO2 equivalent);EN.ATM.NOXE.KT.CE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26793,41145;25602,53653;26562,04594;27571,04695;24760,10542;25120,32211;25684,61342;25765,15582;27057,54244;26999,5287;26521,14692;23954,28357;24306,49216;24802,18798;24967,88875;25377,85126;26896,54394;25678,14785;23830,40083;26781,49056;26264,63608;26143,69636;28311,36589;30776,93528;30613,93845;31017,92205;33270,75082;32868,7637;33416,41659;34965,32807;38132,07296;;
Turkiye;TUR;Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent);EN.ATM.NOXE.AG.KT.CE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23036,9496;22042,2256;22854,4842;23789,3698;21248,1748;21126,5014;21626,9626;21745,8646;23067,7032;23074,2294;22618,1404;20307,8656;20495,8738;21055,637;21248,3238;21597,2222;22048,0068;21293,8284;19773,8198;22201,4768;21303,0068;21064,428;22986,4982;25358,1312;25093,686;25676,7826;27980,0842;27406,2554;27884,3666;29368,4364;32544,6396;;
Turkiye;TUR;Methane emissions in energy sector (thousand metric tons of CO2 equivalent);EN.ATM.METH.EG.KT.CE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7594,101897;7432,927235;7515,373484;7349,710637;6995,713341;7005,562529;6994,533062;7497,28097;7690,506703;8532,553346;8854,174738;8252,761036;7840,39421;7671,207179;7578,268679;8230,985923;8538,098965;10494,40299;10982,74975;10911,08253;10971,34702;11359,62012;11659,89418;10300,95837;11919,38142;7208,776965;10245,5529;10240,78733;9989,321765;9917,156199;9927,390633;;
Turkiye;TUR;Total greenhouse gas emissions (% change from 1990);EN.ATM.GHGT.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,011047429;5,991034322;9,107322201;7,32178533;16,37019237;23,85354865;29,05743919;31,82129975;31,67358639;40,99001516;32,56944381;38,1370702;44,24955456;48,57838524;54,8590348;68,02889885;81,01219923;77,84175492;80,27196178;88,32917823;93,70948584;98,53959513;;;;;;;;;;
Turkiye;TUR;CO2 emissions from solid fuel consumption (% of total);EN.ATM.CO2E.SF.ZS;67,36429039;61,2249208;55,04322767;57,21449369;54,56697299;51,82755389;50,35452749;44,88077007;42,27001919;41,68950203;41,03027176;37,11300607;35,12630217;32,37578597;32,64755278;31,9937486;32,07321926;29,36839739;26,45243972;33,13925279;31,95876289;34,13368837;35,83171739;38,30140537;40,56806002;43,89045426;44,71983435;42,75108677;42,5693134;42,18519688;47,3164689;47,9142428;44,68291998;39,98050247;40,52924771;38,4832319;39,59648153;42,3261093;44,04183338;40,4934754;40,26217708;36,85911619;36,52904286;37,56516563;38,23247507;37,26917791;39,26550959;39,43259093;39,9143757;41,50361637;41,29324381;41,14237347;40,52788738;39,71613288;40,76501761;37,82353167;39,53632745;;;;;;
Turkiye;TUR;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,562358003;2,59929598;2,660600006;2,715363695;2,638011554;2,835327724;3,073910469;3,156601258;3,111837107;3,048975625;3,375207115;3,039264896;3,153687172;3,277513994;3,31343146;3,420478493;3,751129307;4,1188081;4,042198694;4,002087419;4,071715146;4,292988692;4,387019248;4,1903947;4,426835448;4,518290365;4,747839002;5,20587915;5,08691958;4,828961059;4,885863926;;
Turkiye;TUR;CO2 emissions (kg per 2015 US$ of GDP);EN.ATM.CO2E.KD.GD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,482088149;0,494451796;0,490392571;0,473122301;0,490687025;0,49721843;0,510376631;0,495136729;0,484160287;0,49781463;0,522917281;0,507065733;0,501248403;0,499101611;0,465860898;0,447220555;0,464574452;0,489503685;0,482584368;0,508985527;0,484905595;0,466561389;0,4608303;0,410990324;0,419362104;0,408895237;0,421482597;0,435504804;0,418735295;0,399951336;0,401149413;;
Turkiye;TUR;Net bilateral aid flows from DAC donors, Total (current US$);DC.DAC.TOTL.CD;137459999,6;188629999,4;229030000;221869999,6;153950000,3;176379996,1;184440003;180159999,6;174630002,3;147650002;157489999,3;177039999,5;220820000,4;71400000,32;27910000,25;24770000,18;98430001,44;62199998,74;160519998,3;563399983,8;711780012,9;534500002,6;539159998;321690000,9;206019999,9;140990002,1;307340002,6;394100001,9;302160004,3;172929996,6;563949983,9;1141970010;98140000,33;243510002;4730001,301;172199999,1;71919999,42;11039998,19;7380001,269;-42559999,23;285729989,4;113059999,3;249159997,2;159419994,9;286029985,4;382720010,2;530939990,7;785760025,5;1097080007;1346370006;1030899982;3188769921;3039490077;2753069938;3392560032;2095790025;3503869903;3062189970;1153979985;623279999,9;530460009,2;1080209990;
Turkiye;TUR;Net bilateral aid flows from DAC donors, Portugal (current US$);DC.DAC.PRTL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;140000,0006;889999,9857;;;;;;;;;9999,999776;50000,00075;70000,0003;50000,00075;19999,99955;;59999,99866;59999,99866;70000,0003;70000,0003;59999,99866;79999,99821;90000,00358;119999,9973;100000,0015;100000,0015;100000,0015;
Turkiye;TUR;Net bilateral aid flows from DAC donors, Netherlands (current US$);DC.DAC.NLDL.CD;-600000,0238;-610000,0143;-610000,0143;100000,0015;300000,0119;2250000;;1820000,052;5769999,981;810000,0024;1179999,948;1169999,957;1149999,976;9270000,458;-379999,9952;610000,0143;239999,9946;1759999,99;6369999,886;4170000,076;2500000;2619999,886;1269999,981;289999,9917;-370000,0048;-2250000;-1600000,024;-460000,0083;540000,0215;209999,9934;439999,9976;3519999,981;990000,0095;-469999,9988;-1169999,957;-5260000,229;-1389999,986;-620000,0048;2819999,933;3259999,99;569999,9928;2430000,067;270000,0107;5010000,229;2299999,952;4469999,79;5000000;-769999,9809;-600000,0238;-259999,9905;319999,9928;-90000,00358;289999,9917;589999,9738;649999,9762;1580000,043;106660003,7;2329999,924;2559999,943;1789999,962;730000,0191;1200000,048;
Turkiye;TUR;Net bilateral aid flows from DAC donors, Italy (current US$);DC.DAC.ITAL.CD;759999,9905;5110000,134;-2039999,962;6909999,847;-4650000,095;-6269999,981;5190000,057;13140000,34;12819999,69;20790000,92;1379999,995;20639999,39;-4739999,771;7090000,153;-6429999,828;-7269999,981;8279999,733;-3920000,076;379999,9952;219999,9988;569999,9928;509999,9905;20579999,92;2019999,981;17870000,84;22219999,31;19250000;-259999,9905;150000,006;-5710000,038;21909999,85;20209999,08;51310001,37;939999,9976;-2980000,019;-6000000;-4519999,981;-5630000,114;-2240000,01;-1120000,005;-1779999,971;-1419999,957;-4119999,886;-6739999,771;-7050000,191;-5010000,229;-10760000,23;-6750000;-6099999,905;-5869999,886;-4869999,886;-3799999,952;-3119999,886;-3109999,895;-3079999,924;-1429999,948;69059997,56;111750000;59369998,93;39959999,08;39150001,53;24489999,77;
Turkiye;TUR;Net bilateral aid flows from DAC donors, Greece (current US$);DC.DAC.GRCL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79999,99821;209999,9934;280000,0012;939999,9976;2009999,99;389999,9857;2049999,952;4190000,057;6280000,21;4469999,79;3779999,971;5949999,809;5489999,771;6469999,79;6139999,866;3279999,971;2579999,924;389999,9857;600000,0238;460000,0083;8229999,542;12680000,31;6750000;4559999,943;4000000;2480000,019;
Turkiye;TUR;Net bilateral aid flows from DAC donors, Spain (current US$);DC.DAC.ESPL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;709999,9785;1799999,952;219999,9988;1029999,971;-200000,003;-129999,9952;-150000,006;-340000,0036;-90000,00358;-70000,0003;-70000,0003;2619999,886;4389999,866;8560000,42;14189999,58;41439998,63;49529998,78;12399999,62;91519996,64;55909999,85;92099998,47;135279998,8;55959999,08;4820000,172;1539999,962;-949999,9881;1320000,052;-14039999,96;28840000,15;48689998,63;13079999,92;-389999,9857;-3049999,952;-14039999,96;
Turkiye;TUR;Net bilateral aid flows from DAC donors, Switzerland (current US$);DC.DAC.CHEL.CD;;19999,99955;;19999,99955;50000,00075;1049999,952;3890000,105;1350000,024;1860000,014;1059999,943;379999,9952;200000,003;460000,0083;90000,00358;1289999,962;-270000,0107;1149999,976;-829999,9833;1190000,057;-1000000;-500000;10920000,08;-270000,0107;4110000,134;-1649999,976;-159999,9964;-1090000,033;-790000,0215;-769999,9809;2970000,029;1049999,952;-750000;6110000,134;4150000,095;6559999,943;5900000,095;3430000,067;2309999,943;2500000;4480000,019;5829999,924;3059999,943;4260000,229;1769999,981;1620000,005;479999,9893;2240000,01;1370000,005;709999,9785;670000,0167;250000;569999,9928;1490000,01;1399999,976;2740000,01;2869999,886;1139999,986;2420000,076;2529999,971;3890000,105;3579999,924;2789999,962;
Turkiye;TUR;Net bilateral aid flows from DAC donors, Austria (current US$);DC.DAC.AUTL.CD;-209999,9934;;70000,0003;129999,9952;200000,003;1500000;1039999,962;610000,0143;1580000,043;1080000,043;170000,0018;-90000,00358;560000,0024;-230000,0042;29999,99933;140000,0006;1240000,01;2680000,067;3779999,971;8840000,153;27159999,85;14829999,92;4369999,886;5940000,057;4539999,962;5260000,229;7170000,076;8810000,42;21350000,38;35819999,69;8090000,153;4170000,076;1000000;-2910000,086;-1679999,948;14239999,77;13779999,73;12949999,81;12569999,69;13689999,58;10600000,38;12920000,08;13590000,15;18090000,15;19840000,15;21950000,76;21350000,38;24979999,54;27500000;26750000;27899999,62;31639999,39;39619998,93;33849998,47;30350000,38;24690000,53;37630001,07;44930000,31;33750000;21889999,39;28540000,92;27610000,61;
Turkiye;TUR;Stocks traded, total value (current US$);CM.MKT.TRAD.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8277400000;8346300000;15999100000;21667000000;50888700000;36232800000;43687250000;57170300000;67989190000;1,65968E+11;65679790000;67971290000;98127800000;1,46562E+11;1,99727E+11;2,2647E+11;3,24802E+11;2,21236E+11;3,1272E+11;4,03248E+11;3,61076E+11;3,58926E+11;3,74251E+11;3,69746E+11;3,49685E+11;2,81808E+11;3,77304E+11;3,6981E+11;3,47623E+11;8,68599E+11;5,38194E+11;8,94281E+11
Turkiye;TUR;S&P Global Equity Indices (annual % change);CM.MKT.INDX.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,29999924;109,8917007;-53,12210083;254,5;-51,19525146;-30,21014404;-33,47000122;113,1999969;32,90999985;49,46562594;-3,993010224;74,82164899;-62,40082333;99,60454401;21,36882562;-37,00591035;60,68947788;-26,26034045;14,40685213;-32,06509146;-9,240357194;33,78661005;-43,86236539;12,0354711;-0,592664911;-29,90615404;105,7798128
Turkiye;TUR;Control of Corruption: Percentile Rank;CC.PER.RNK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,61290359;;45,45454407;;46,80850983;;34,92063522;49,73545074;50,24630356;56,09756088;57,56097412;59,22330093;61,16504669;60,28708267;59,04761887;58,76777267;61,6113739;60,66350555;53,84615326;52,38095093;50;48,09523773;42,8571434;43,33333206;41,90476227;39,52381134;34,90565872
Turkiye;TUR;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;;;;;;;;;;;;;;;1426000000;1312000000;982000000;982000000;983000000;1694000000;2071000000;2490000000;2140000000;1513000000;1807000000;1714000000;1634000000;2021000000;1776000000;3063000000;3246000000;2819000000;3008000000;2919000000;2627000000;3327000000;3542000000;4197000000;5356000000;4533000000;4560000000;2786000000;1936000000;729000000;804000000;1368000000;1833000000;2096000000;2439000000;1834000000;1819000000;1883000000;1881000000;1901000000;1739000000;1385000000;1186000000;1048000000;1128000000;848000000;810000000;724000000;694000000
Turkiye;TUR;Foreign direct investment, net inflows (% of GDP);BX.KLT.DINV.WD.GD.ZS;;;;;;;;;;;0,324681934;0,278350515;0,208232446;0,303846154;0,180718031;0,247595408;0,019436346;0,046009656;0,051583539;0,083690292;0,026153787;0,133464118;0,085444425;0,074429375;0,188529397;0,147249647;0,165184331;0,131895736;0,389545326;0,618890491;0,474592696;0,536300486;0,530468058;0,37579866;0,465363886;0,522680251;0,397874164;0,423955542;0,340651308;0,30538706;0,358009205;1,661436481;0,450365944;0,541012065;0,681153209;1,98117883;3,623382498;3,235919042;2,576549074;1,32221487;1,171091807;1,929218383;1,560832223;1,416058933;1,420439706;2,228704409;1,590809741;1,302694983;1,598259861;1,254786515;1,068941896;1,625267072;1,443471931
Turkiye;TUR;Exports of goods, services and primary income (BoP, current US$);BX.GSR.TOTL.CD;;;;;;;;;;;;;;;2082000000;2018000000;2541000000;2293000000;2821000000;2969000000;3672000000;6019000000;7928000000;7946000000;9755000000;11417000000;10921000000;14517000000;17955000000;18878000000;21959000000;22974000000;25310000000;27398000000;30081000000;38070000000;46727000000;53428000000;56598000000;47832000000;53189000000;52716000000;57236000000;72748000000;94569000000;1,10456E+11;1,24976E+11;1,52656E+11;1,85688E+11;1,51381E+11;1,62638E+11;1,88272E+11;2,1196E+11;2,3232E+11;2,41324E+11;2,1556E+11;2,04705E+11;2,28144E+11;2,44381E+11;2,55748E+11;2,12842E+11;2,92818E+11;3,52117E+11
Turkiye;TUR;Insurance and financial services (% of service exports, BoP);BX.GSR.INSF.ZS;;;;;;;;;;;;;;;1,074681239;1,201298701;2,224137931;1,685393258;0,749464668;0,356083086;0,421940928;2,238924051;3,73826903;2,908715833;;;;;;;;;1,626448389;1,633496057;1,222109064;1,513076818;2,43696187;1,841411059;2,200730711;2,134948309;2,058672156;2,349369762;1,772872909;2,784248475;2,434481265;2,400977644;3,062123941;3,459308138;4,303190343;3,202479339;3,322450547;3,303841959;3,157062147;2,575711842;2,949889894;2,87255059;2,858794809;3,403679754;3,088926712;2,624336105;3,50652407;2,276576342;2,791161322
Turkiye;TUR;ICT service exports (% of service exports, BoP);BX.GSR.CCIS.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,242373821;1,49880875;1,480842499;1,636454221;1,922948744;1,988575124;1,798079071;1,314164998;1,129560053;0,976271186;2,055874166;1,994581835;1,954188691;2,257055977;2,177095107;2,409800981;2,175045003;5,525194153;4,17860865;2,875339204
Turkiye;TUR;Net capital account (BoP, current US$);BN.TRF.KOGT.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8000000;-61000000;-43000000;-51000000;-25000000;-58000000;-96000000;-70000000;-21000000;22000000;15000000;80000000;34000000;-36000000;-64000000;-35000000
Turkiye;TUR;Foreign direct investment, net (BoP, current US$);BN.KLT.DINV.CD;;;;;;;;;;;;;;;-64000000;-114000000;-10000000;-27000000;-34000000;-75000000;-18000000;-95000000;-55000000;-46000000;-113000000;-99000000;-125000000;-106000000;-354000000;-663000000;-700000000;-783000000;-779000000;-622000000;-559000000;-772000000;-612000000;-554000000;-573000000;-138000000;-112000000;-2855000000;-939000000;-1222000000;-2005000000;-8967000000;-19261000000;-19941000000;-17302000000;-7032000000;-7617000000;-13812000000;-9638000000;-9927000000;-6287000000;-14167000000;-10697000000;-8487000000;-8845000000;-6577000000;-4454000000;-6874000000;-8166000000
Turkiye;TUR;Net primary income (BoP, current US$);BN.GSR.FCTY.CD;;;;;;;;;;;;;;;-177000000;-164000000;-300000000;-341000000;-440000000;-976000000;-1118000000;-1426000000;-1488000000;-1466000000;-1503000000;-1553000000;-1877000000;-2085000000;-2513000000;-2327000000;-2508000000;-2663000000;-2625000000;-2745000000;-3264000000;-3204000000;-2927000000;-3013000000;-2985000000;-3537000000;-4002000000;-5000000000;-4554000000;-5557000000;-5609000000;-5370000000;-5985000000;-6278000000;-7602000000;-7657000000;-6515000000;-7249000000;-6588000000;-8618000000;-8208000000;-9684000000;-9181000000;-10728000000;-11075000000;-11846000000;-8568000000;-10679000000;-8565000000
Turkiye;TUR;Personal remittances, paid (current US$);BM.TRF.PWKR.CD.DT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;108000000;124000000;124000000;126000000;157000000;190000000;268000000;404000000;689000000;815000000;850000000;1108000000;631000000;627000000;678000000;521000000;631000000;731000000
Turkiye;TUR;Travel services (% of service imports, BoP);BM.GSR.TRVL.ZS;;;;;;;;;;;;;;;36,61202186;32,79816514;37,52417795;36,82678311;22,90322581;22,61580381;18,27768014;22,00854701;14,45198836;10,97770154;21,37345679;24,30607652;21,91876751;26,43067847;18,5974026;22,92089249;16,93259525;18,39651958;21,40689655;23,65754813;22,8979376;18,13296178;19,68565204;20,17399483;17,79265571;16,43759079;21,01067092;28,50114792;30,58900098;29,42640126;26,21462378;25,9748954;24,5221101;22,92949604;21,00637223;26,77004096;26,36012992;23,28897792;19,47298326;18,89019608;18,19160001;21,05098039;18,5351676;17,76558126;16,14943943;14,34204557;4,354379501;5,575077713;10,02895108
Turkiye;TUR;Service imports (BoP, current US$);BM.GSR.NFSV.CD;;;;;;;;;;;;;;;366000000;436000000;517000000;687000000;310000000;367000000;569000000;468000000;1031000000;1166000000;1296000000;1333000000;1428000000;1695000000;1925000000;2465000000;3071000000;3218000000;3625000000;3948000000;3782000000;5024000000;6426000000;8506000000;9858000000;8949000000;8153000000;6098000000;6146000000;7636000000;10353000000;11950000000;12189000000;15914000000;18204000000;17090000000;19704000000;20967000000;21024000000;25500000000;27881000000;25500000000;25805000000;27148000000;28453000000;28657000000;23884000000;29596000000;40413000000
